f3d3b79532ca8fb585a4414c7639d4ee0baecfe5,0
86f904b887aebbab68ceca7ae17f35fead9f9c86,2
ac79dff3f50b03e2dfa58ecb59e5a5e2887ce9b2,0
cf01c8b6633558761da67f77ebbca35ffc6e03a5,0
8f35843d985e71d55f26ed1dfd0b41404655b2f5,4
4921f9da67402754c69b2b6b5ee8d7df3d89a51c,0
2a5c845a60b3fb28704c3f04e8128613459f6222,1
a3ccbe98f2ca8c2ce7b4f01361024099cca7600b,0
1a23be1b7e6f81d16180ba802134810e1f7fbb8b,0
0a0db97470b634f841121fe0be23bfe87432cf44,3
e4ea9630e13afa00a3bcdb1fc8270e68bf4b6854,0
18920e312122a90d3f9e0f19900103a613550f79,0
eaca1729bd2a1d252e17872c8c3c673dd941f903,2
ab399a675ab54b27ed16d79f0bc7ce6f5240346e,0
568ef0637fd55a3226a25218b1d71869d5864e29,0
b4d7c96054519e958e7d8b9612fd74f46d807b80,2
5815ae23832c1f07eaaf1a9b83042688b0bd5a53,0
37b0e66c871e8fb032a9c7086b2a1d5419838154,0
d879b5cdbeb3894468ba12246fd205b9f3614d0b,0
7500693ea22b05b06d9ab8789d156ed00df35b11,2
d6b368e81892115d4be0697dde0666dca38ee89a,2
f69b39566dbb51b15110560598ee58e5d8eafbc4,4
50946b3ef23641a3a38f9a758d34d5b556742e07,0
777a5e448f099afd0251d9e8d2f54af5b1deb693,0
ffc63c6508817112ebb5157fc36696d4bf00e53b,0
bf6949ba9d5fc019fd48eda247249d8fd8c420fa,0
c22b8712d88133ddb9f3572944c111c93b9af300,0
ab649266e115ef61d704fee3eae1f1b2fa056141,0
cd37fedb6e33082286e93a462a543a3b926568fb,6
ca35abe3fd5d1c47112fa4d5e04d5c38f56b52b9,0
4140657700cc55830347c871134c8e982d29fab5,0
457b0d0296ff81befc04e01891d253fe26dd3b43,0
b646a815b404123541fbe6f64be135ecd2ddfbfb,0
0e9520b235522146b7395b6d848319d3810aba97,0
3aefc834dce72e850bff48689bea3c7dff5f3fad,0
e43574e61b4f0cab94683d9c94fd31e2ef03f387,9
93e09aaae68ec2fc2d7b78818364ca868442e61e,1
8042d742bd60277737f8b45537bbfbd2ced55c10,0
d3b2e930bccb2296c42d37171e603729cc6c3d80,0
8f6b5b0c47a3a217a290d882fce884764bf2f964,0
277bf279723cc9bd9fae2f7c5251a3ebc9382c4d,0
f5d1c6966bada333b9ccc769eedaab48a8db81dc,0
6216b247681ecdab3fdac873e467e0efa07553d3,1
358c6922f606a8e52e5b9a1ce4600a8eb643c12e,12
a8d62b1bad63797b8b428850f7dc10ba9b8458a4,0
e574990d1ae5ce0d89b19020c1df1744fac9ddf8,26
85206250ceac6341c0ca1d4fd89dfd127e3e8e6b,4
c3731f524c478b0914ce3446b68c2e3718794fd0,1
008106d37bea6d730a64423d3434d5ca96ee24f3,0
166e2f41b0d656c00e3e7f3c051cfae4b789a7d9,0
19c8af6d6a9528162fd41d8a3363b807e337d63d,7
fc6d906c01848a24b6f247b8598ba5a37c0098fb,0
5ff64d3ebe19172d3da58b8cd085e36ff6a52e73,0
c854ade63b6117c9757d9408ff1f26d67bdedd60,0
0344a2a7045228d589351273f6f4c0bb78b1c81e,0
16d7840c26702fa446df0a980f6ca00cc668ff6f,0
4d8883c2af8828b0df8b0a4e6c5c6a1d637b309d,0
0f0799a9c25223930d3e49b17a8d24f275f3c5d8,0
5b747cf4400c3754ae7b8bd54f9084d459bbe245,0
fec7670ad07d4e639995ad005796021928344805,0
40441e86f587e8d7066618b328c43d22f8554f96,0
2718d6212f92220d5f228bfaf7bff0e75ea14965,12
4eb85b471ac862dc82ef86cfc600f99ed0d8cbd5,2
7b2676285de63e01fbfff46613dde01d5d2a7698,0
11d4cf097139f56ad180278526dec910ec214d7f,0
